,MeanG,VarianceG,SkewnessG,KurtosisG,ContrastG,EntropyG,EnergyG,HomoG,CorreG
0,62.29457092285156,95.963547168057,1.160260033740185,-0.3851930204533804,2.311909734327014,9886.507015931375,0.5616543877327335,0.6451228618700016,0.464426859798945
1,120.2046203613281,116.3882793412109,0.1430910362426614,-1.863197828391388,2.601548421145516,21335.26223958333,0.3427712447197364,0.4740445005216851,0.2120612916253454
2,27.74357604980469,66.59454277012982,2.604374168991978,5.606979259101912,1.595724660705369,2681.810879403131,0.743070107306408,0.8775227275669117,0.6981304270562579
3,126.2680358886719,115.3212199024522,0.03398456277887617,-1.855235602571735,2.715796963587993,21211.46070772059,0.3327582803619615,0.4470318355850358,0.2018209033293107
4,126.1938781738281,114.3840148764317,0.02860105108957821,-1.841941340166916,2.7808999440688,21286.66637561275,0.3222734590674849,0.4308702046770451,0.1857631112475794
5,127.1311187744141,113.9248933361842,0.02360393472594981,-1.83685340056213,2.830803873929069,21204.01787683824,0.3146571563380662,0.4290835584020467,0.1823442539130555
6,60.80604553222656,97.79858624306371,1.199155115344219,-0.351654363853481,2.098559986051989,10334.9890625,0.5888697267887746,0.6598139216813259,0.4610183736002593
7,28.68905639648438,66.99238834600537,2.522311833313662,5.209132243785634,1.65741165972464,2778.369190313112,0.7333570708726765,0.8706423455867952,0.6909591658538651
8,62.29457092285156,95.963547168057,1.160260033740185,-0.3851930204533804,2.311909734327014,9886.507015931375,0.5616543877327335,0.6451228618700016,0.464426859798945
9,66.22622680664062,99.17881870260634,1.069949925512808,-0.6213311149736294,2.313215741606037,11080.28232230392,0.5439706680068648,0.6250494942119263,0.4379910387426353
10,28.36672973632812,66.99211097133897,2.562833440063749,5.393597278772594,1.633360882087641,2711.308081580235,0.736541410154155,0.8746919641799015,0.6984183623139667
11,27.05337524414062,63.49594070716955,2.632535859245228,5.995668909480377,1.683765559275139,2528.787610078278,0.7303895956261064,0.8680179991281789,0.6868909041580036
12,57.16339111328125,95.27351873266504,1.290104807736824,-0.1012241303336885,2.025764259512497,9863.658256740197,0.6077230556135634,0.6713452896397917,0.4579784226774751
13,127.1311187744141,113.9248933361842,0.02360393472594981,-1.83685340056213,2.830803873929069,21204.01787683824,0.3146571563380662,0.4290835584020467,0.1823442539130555
14,32.91416931152344,73.30620766642983,2.240440355768709,3.622159922792798,1.673882895843481,3386.979910714285,0.7225947803750549,0.8586834079838112,0.6853531212338755
15,53.81980895996094,89.58282637215059,1.419080179734834,0.4115392345213449,2.161442054488975,8036.043412990195,0.594448750204978,0.6692560141809942,0.500565970174464
16,55.81428527832031,92.01959837987938,1.383802466559669,0.2549014275216788,2.168510968468461,8471.990625,0.5788769514867598,0.6589682948011331,0.5009752932126796
17,60.72938537597656,95.95789030706788,1.246286624330681,-0.1595123960683194,2.194939623502935,9679.15003063725,0.5606671412672127,0.6438980118674595,0.4756409764545045
18,66.28788757324219,98.00681790556546,1.059567981244224,-0.5955619566201853,2.36229096593225,8960.281770833331,0.5659288714076984,0.6383865924242426,0.5345418877050014
19,63.610595703125,94.78062345905789,1.116089215135556,-0.4477732665809144,2.459096845765969,9561.58324142157,0.5426330520273803,0.6242992988492391,0.4689582002902408
20,55.81428527832031,92.01959837987938,1.383802466559669,0.2549014275216788,2.168510968468461,8471.990625,0.5788769514867598,0.6589682948011331,0.5009752932126796
21,28.5096435546875,67.42692191980869,2.493642761259149,5.022819921506692,1.583715794598934,3024.786708047946,0.7411559121389487,0.865662148988901,0.6678754337578025
22,53.27938842773438,91.08636454284384,1.428168538164597,0.3817458691200781,2.042576623921496,7899.545588235294,0.6219513103532376,0.6980341558497971,0.5251584680210776
23,131.0656127929688,114.2095581774672,-0.04918072794649808,-1.823463095157747,2.712031791981401,20276.63097426471,0.3310067721211443,0.4503276234881152,0.2219811828055984
24,28.05509948730469,65.65154690406834,2.568466624894407,5.524296137243663,1.676225107249677,2653.863136007828,0.7301682384275654,0.8688316578595833,0.692627670940402
25,31.29754638671875,71.14728215567997,2.34371038171173,4.163718333962852,1.660045102403716,3237.130565068493,0.7271758176025428,0.863066780375535,0.6807513829841465
26,64.63565063476562,99.43095019150408,1.106937124339514,-0.5662063015968433,2.210029600334485,10976.20379901961,0.56117019003961,0.6361574856055084,0.446113313133723
27,29.51985168457031,67.7859611282206,2.42222638858401,4.695549433442497,1.658294033700212,3057.174718688846,0.7285551557648033,0.8602331140715197,0.6678586879819787
28,27.05337524414062,63.49594070716955,2.632535859245228,5.995668909480377,1.683765559275139,2528.787610078278,0.7303895956261064,0.8680179991281789,0.6868909041580036
29,27.42103576660156,70.38952588279959,2.55207563067177,5.029401375490648,1.283262801249665,3398.750596257339,0.7871266604563926,0.8887157919820546,0.6575847035623852
30,30.70358276367188,69.46494378388411,2.373616101503961,4.386460740010391,1.702489263758233,3044.666906188844,0.7235042860186625,0.8624454544664317,0.6850109738066134
31,32.4427490234375,72.80963052561697,2.278958520963059,3.807525319382457,1.672166419904906,3344.43020731409,0.722825262806871,0.8604778478281164,0.6850553753400689
32,64.63565063476562,99.43095019150408,1.106937124339514,-0.5662063015968433,2.210029600334485,10976.20379901961,0.56117019003961,0.6361574856055084,0.446113313133723
33,66.46983337402344,98.36806721364268,1.065419620626789,-0.605377999244836,2.367045556740923,11124.41276041667,0.5345297100573979,0.6163363951071925,0.4263750701646243
34,30.18649291992188,68.35610892683536,2.434799842618115,4.744571070158741,1.730513327528785,2919.131115459881,0.7178709253121704,0.861111984631443,0.6881213443483418
35,57.69989013671875,95.51796497030288,1.286186896614123,-0.1059237545522222,2.060470114191977,9703.320756740197,0.6030869399547938,0.6695200226759344,0.4695367402305681
36,30.70358276367188,69.46494378388411,2.373616101503961,4.386460740010391,1.702489263758233,3044.666906188844,0.7235042860186625,0.8624454544664317,0.6850109738066134
37,56.54866027832031,92.03771189962477,1.341223425165635,0.1564469124699515,2.172263728538146,8627.654901960785,0.5855555279698285,0.6636186627386191,0.491987083265977
38,32.882568359375,72.6388810982942,2.261870853691836,3.76451186492262,1.720051526523221,3488.819991438356,0.7124219084415018,0.8552104732209014,0.6699076859507176
39,28.67460632324219,66.32365612474163,2.492751875522004,5.119777778113074,1.669201990638787,2936.425330234833,0.7269805713223436,0.8600337248434633,0.6667563527876231
40,55.64144897460938,91.7160414354647,1.351000612842728,0.1785082142302117,2.145592381230004,7980.631004901961,0.6036028723182193,0.6831505051681988,0.5268006596311859
41,58.84283447265625,94.20265681859807,1.292548057241509,-0.01428828064464183,2.189555813101612,8901.715502450981,0.5707420950319632,0.6560592961602844,0.4996399227203098
42,121.3277282714844,116.0617721150034,0.1268269479220938,-1.862813268909122,2.638696591516276,21332.21743259804,0.3340788364352761,0.4625025962126433,0.207715332355184
43,29.51985168457031,67.7859611282206,2.42222638858401,4.695549433442497,1.658294033700212,3057.174718688846,0.7285551557648033,0.8602331140715197,0.6678586879819787
44,128.0773162841797,112.7633509706011,-0.004747407131247857,-1.817701582625507,2.874161693378308,20669.99178921569,0.3089786963928853,0.4234328799591578,0.1863197368749108
45,53.27938842773438,91.08636454284384,1.428168538164597,0.3817458691200781,2.042576623921496,7899.545588235294,0.6219513103532376,0.6980341558497971,0.5251584680210776
46,27.28837585449219,67.76149604189884,2.570363054719333,5.317715837951685,1.436625368727959,3203.779262475538,0.7646819627918108,0.8765140128694143,0.6516984456426541
47,31.29754638671875,71.14728215567997,2.34371038171173,4.163718333962852,1.660045102403716,3237.130565068493,0.7271758176025428,0.863066780375535,0.6807513829841465
48,53.98728942871094,90.2051278707518,1.41347401751925,0.3729335740877127,2.16367949243831,8266.376899509805,0.5951696477556507,0.6701438388812235,0.4933203672387895
49,30.36921691894531,69.12751432217046,2.385011775060883,4.456379487800267,1.681718920155814,3048.443982387475,0.7255505699075464,0.8607875228650508,0.6815352681285487
50,138.8045654296875,108.9228596043605,-0.1590165941791075,-1.714922594015794,3.000199811140553,17530.30170036765,0.2924978854980552,0.4243313640932266,0.2602561415810541
51,121.3277282714844,116.0617721150034,0.1268269479220938,-1.862813268909122,2.638696591516276,21332.21743259804,0.3340788364352761,0.4625025962126433,0.207715332355184
52,56.33052062988281,92.28238294383134,1.343296735247424,0.1508058269416517,2.150224387753854,8162.138449754902,0.5954557865410496,0.6752770174988385,0.5219518619487308
53,57.69989013671875,95.51796497030288,1.286186896614123,-0.1059237545522222,2.060470114191977,9703.320756740197,0.6030869399547938,0.6695200226759344,0.4695367402305681
54,59.11433410644531,96.42500927748101,1.238809956765312,-0.2389640559899995,2.074797894163977,10191.70674019608,0.595609116013934,0.6619270819826171,0.4531694673183044
55,128.0773162841797,112.7633509706011,-0.004747407131247857,-1.817701582625507,2.874161693378308,20669.99178921569,0.3089786963928853,0.4234328799591578,0.1863197368749108
56,28.67460632324219,66.32365612474163,2.492751875522004,5.119777778113074,1.669201990638787,2936.425330234833,0.7269805713223436,0.8600337248434633,0.6667563527876231
57,56.47409057617188,92.12482608738779,1.356604165308235,0.1940227967071273,2.176288361773314,8470.118504901962,0.5824845892865802,0.664814845301962,0.5022092414075853
58,27.754150390625,67.47588532180781,2.594130553681573,5.477495239227489,1.544761899409214,2817.865796232877,0.7519826184074786,0.8808508359715278,0.6910502289190676
59,52.08900451660156,88.7589383493958,1.451954993892615,0.5044692268810849,2.114086178070576,7603.807169117649,0.6164465709069895,0.688628330779909,0.5186465685227681
60,64.83097839355469,99.0878894313786,1.105254800678039,-0.5587574512744693,2.252040520510341,11164.92386642157,0.5514295634250288,0.6297672367336722,0.4326977446800281
61,57.16339111328125,95.27351873266504,1.290104807736824,-0.1012241303336885,2.025764259512497,9863.658256740197,0.6077230556135634,0.6713452896397917,0.4579784226774751
62,52.57115173339844,88.78390158191189,1.444905879771526,0.4920841690946585,2.145073329332392,7611.178033088235,0.608813197421734,0.6824972096761112,0.5184391289590164
63,134.8234252929688,113.4052652712646,-0.1161667764622571,-1.803852789041125,2.805751528208398,20290.85733762255,0.3198318524243817,0.4312371916511386,0.2103876729222338
64,59.20108032226562,93.88415337757858,1.27994941508547,-0.03063962418144772,2.206921912949038,8799.23443627451,0.5677624320474727,0.6527047315612287,0.5020241850457152
65,58.91242980957031,93.99036361605145,1.286761589504364,-0.0275163356423116,2.242565285419392,8545.15343137255,0.5756364318985573,0.6570803173935361,0.5175047508415567
66,56.54866027832031,92.03771189962477,1.341223425165635,0.1564469124699515,2.172263728538146,8627.654901960785,0.5855555279698285,0.6636186627386191,0.491987083265977
67,62.85481262207031,97.39564050886531,1.159957318850678,-0.395614012297135,2.269550752015985,10034.48348651961,0.5715183026903838,0.6415891211760224,0.4722052811247289
68,60.72938537597656,95.95789030706788,1.246286624330681,-0.1595123960683194,2.194939623502935,9679.15003063725,0.5606671412672127,0.6438980118674595,0.4756409764545045
69,66.28788757324219,98.00681790556546,1.059567981244224,-0.5955619566201853,2.36229096593225,8960.281770833331,0.5659288714076984,0.6383865924242426,0.5345418877050014
70,52.57115173339844,88.78390158191189,1.444905879771526,0.4920841690946585,2.145073329332392,7611.178033088235,0.608813197421734,0.6824972096761112,0.5184391289590164
71,28.27775573730469,66.77790792166185,2.553612476705499,5.365406104345293,1.628299973841097,2715.708720645793,0.7373078731593223,0.8724314438306995,0.6959878504217529
72,120.2046203613281,116.3882793412109,0.1430910362426614,-1.863197828391388,2.601548421145516,21335.26223958333,0.3427712447197364,0.4740445005216851,0.2120612916253454
73,58.84283447265625,94.20265681859807,1.292548057241509,-0.01428828064464183,2.189555813101612,8901.715502450981,0.5707420950319632,0.6560592961602844,0.4996399227203098
74,28.36672973632812,66.99211097133897,2.562833440063749,5.393597278772594,1.633360882087641,2711.308081580235,0.736541410154155,0.8746919641799015,0.6984183623139667
75,30.36921691894531,69.12751432217046,2.385011775060883,4.456379487800267,1.681718920155814,3048.443982387475,0.7255505699075464,0.8607875228650508,0.6815352681285487
76,30.18649291992188,68.35610892683536,2.434799842618115,4.744571070158741,1.730513327528785,2919.131115459881,0.7178709253121704,0.861111984631443,0.6881213443483418
77,28.21368408203125,67.77883551631048,2.510059748127575,5.060834877510532,1.53076817384091,3139.611454256361,0.7491949752622415,0.8687313725088819,0.6588417087570254
78,27.754150390625,67.47588532180781,2.594130553681573,5.477495239227489,1.544761899409214,2817.865796232877,0.7519826184074786,0.8808508359715278,0.6910502289190676
79,134.8234252929688,113.4052652712646,-0.1161667764622571,-1.803852789041125,2.805751528208398,20290.85733762255,0.3198318524243817,0.4312371916511386,0.2103876729222338
80,125.2681579589844,113.0717072890396,0.03621799841584309,-1.8251869537612,2.853837864359133,20421.50677083333,0.3135088580303453,0.4417385770322586,0.2005697662726299
81,140.1823883056641,111.8036263106437,-0.1535835166827514,-1.775185223744619,2.771362070064806,19154.40819546569,0.3196541414807129,0.4486311573655644,0.2329735255206281
82,60.80604553222656,97.79858624306371,1.199155115344219,-0.351654363853481,2.098559986051989,10334.9890625,0.5888697267887746,0.6598139216813259,0.4610183736002593
83,28.5096435546875,67.42692191980869,2.493642761259149,5.022819921506692,1.583715794598934,3024.786708047946,0.7411559121389487,0.865662148988901,0.6678754337578025
84,122.3688507080078,114.9939612600559,0.09287110489596527,-1.855847769914453,2.711416593161332,20841.12761948529,0.3303835876102869,0.4612514997376747,0.2113894561139582
85,30.46453857421875,69.27378437735257,2.390562292457278,4.467053573505933,1.694956017815544,2981.808249755381,0.7251458957809273,0.8627236226281603,0.6898104043374282
86,32.882568359375,72.6388810982942,2.261870853691836,3.76451186492262,1.720051526523221,3488.819991438356,0.7124219084415018,0.8552104732209014,0.6699076859507176
87,55.64144897460938,91.7160414354647,1.351000612842728,0.1785082142302117,2.145592381230004,7980.631004901961,0.6036028723182193,0.6831505051681988,0.5268006596311859
88,30.46453857421875,69.27378437735257,2.390562292457278,4.467053573505933,1.694956017815544,2981.808249755381,0.7251458957809273,0.8627236226281603,0.6898104043374282
89,27.74357604980469,66.59454277012982,2.604374168991978,5.606979259101912,1.595724660705369,2681.810879403131,0.743070107306408,0.8775227275669117,0.6981304270562579
90,28.60005187988281,66.22027219870476,2.534090917172558,5.328112540555672,1.69727905852146,2782.791432240705,0.7246227257925195,0.8635526431577831,0.6832050585774595
91,64.83097839355469,99.0878894313786,1.105254800678039,-0.5587574512744693,2.252040520510341,11164.92386642157,0.5514295634250288,0.6297672367336722,0.4326977446800281
92,54.05036926269531,89.97127046700055,1.426932940623607,0.4206564192684579,2.166249848431942,7856.677604166669,0.5901151558761552,0.6696847109250511,0.5159206694593305
93,28.27775573730469,66.77790792166185,2.553612476705499,5.365406104345293,1.628299973841097,2715.708720645793,0.7373078731593223,0.8724314438306995,0.6959878504217529
94,28.21368408203125,67.77883551631048,2.510059748127575,5.060834877510532,1.53076817384091,3139.611454256361,0.7491949752622415,0.8687313725088819,0.6588417087570254
95,28.48277282714844,66.14403037131639,2.495667041430121,5.133900399796586,1.651911891308382,2927.666569838551,0.7311614281411429,0.8617009636492075,0.6659443099722121
96,58.91242980957031,93.99036361605145,1.286761589504364,-0.0275163356423116,2.242565285419392,8545.15343137255,0.5756364318985573,0.6570803173935361,0.5175047508415567
97,131.0656127929688,114.2095581774672,-0.04918072794649808,-1.823463095157747,2.712031791981401,20276.63097426471,0.3310067721211443,0.4503276234881152,0.2219811828055984
98,66.22622680664062,99.17881870260634,1.069949925512808,-0.6213311149736294,2.313215741606037,11080.28232230392,0.5439706680068648,0.6250494942119263,0.4379910387426353
99,27.42103576660156,70.38952588279959,2.55207563067177,5.029401375490648,1.283262801249665,3398.750596257339,0.7871266604563926,0.8887157919820546,0.6575847035623852
100,28.48277282714844,66.14403037131639,2.495667041430121,5.133900399796586,1.651911891308382,2927.666569838551,0.7311614281411429,0.8617009636492075,0.6659443099722121
101,57.76528930664062,96.23185243259725,1.274099054189759,-0.1689036770036441,2.012733049694046,10228.24932598039,0.6056944607024621,0.6686007411506001,0.4490026104705317
102,66.46983337402344,98.36806721364268,1.065419620626789,-0.605377999244836,2.367045556740923,11124.41276041667,0.5345297100573979,0.6163363951071925,0.4263750701646243
103,27.28837585449219,67.76149604189884,2.570363054719333,5.317715837951685,1.436625368727959,3203.779262475538,0.7646819627918108,0.8765140128694143,0.6516984456426541
104,28.05509948730469,65.65154690406834,2.568466624894407,5.524296137243663,1.676225107249677,2653.863136007828,0.7301682384275654,0.8688316578595833,0.692627670940402
105,63.610595703125,94.78062345905789,1.116089215135556,-0.4477732665809144,2.459096845765969,9561.58324142157,0.5426330520273803,0.6242992988492391,0.4689582002902408
106,28.60005187988281,66.22027219870476,2.534090917172558,5.328112540555672,1.69727905852146,2782.791432240705,0.7246227257925195,0.8635526431577831,0.6832050585774595
107,26.71511840820312,68.17928434765463,2.603630966773876,5.418405858126929,1.345431982091911,3218.65319227006,0.779853386371815,0.8846895319008516,0.6543625762269802
108,56.47409057617188,92.12482608738779,1.356604165308235,0.1940227967071273,2.176288361773314,8470.118504901962,0.5824845892865802,0.664814845301962,0.5022092414075853
109,140.1823883056641,111.8036263106437,-0.1535835166827514,-1.775185223744619,2.771362070064806,19154.40819546569,0.3196541414807129,0.4486311573655644,0.2329735255206281
110,127.5910339355469,113.3067908230201,0.00839759794202872,-1.833826690396183,2.870906267359313,20690.6551317402,0.3076834721837052,0.4307222227121991,0.1933451234298943
111,32.4427490234375,72.80963052561697,2.278958520963059,3.807525319382457,1.672166419904906,3344.43020731409,0.722825262806871,0.8604778478281164,0.6850553753400689
112,126.1938781738281,114.3840148764317,0.02860105108957821,-1.841941340166916,2.7808999440688,21286.66637561275,0.3222734590674849,0.4308702046770451,0.1857631112475794
113,127.2965850830078,114.9533350115676,0.04589822235707867,-1.85290209006361,2.70431709867689,21411.56185661765,0.3198605556468653,0.4416023042612812,0.1891039483486961
114,121.5507354736328,114.076617631818,0.1036105398403371,-1.837858499395651,2.788655376949052,20999.04417892157,0.3202063194044202,0.4424040727247717,0.1925630421924943
115,62.85481262207031,97.39564050886531,1.159957318850678,-0.395614012297135,2.269550752015985,10034.48348651961,0.5715183026903838,0.6415891211760224,0.4722052811247289
116,121.5507354736328,114.076617631818,0.1036105398403371,-1.837858499395651,2.788655376949052,20999.04417892157,0.3202063194044202,0.4424040727247717,0.1925630421924943
117,28.68905639648438,66.99238834600537,2.522311833313662,5.209132243785634,1.65741165972464,2778.369190313112,0.7333570708726765,0.8706423455867952,0.6909591658538651
118,30.81341552734375,70.50201266453453,2.345422160496252,4.19208961625619,1.6327139365845,3168.947988013699,0.7321504188205317,0.8620110684953644,0.6817302229100979
119,60.27255249023438,93.35160562495567,1.207772499370469,-0.2248079678450083,2.353679964897687,9317.322518382354,0.5622473815762478,0.6434795107666471,0.4666303317308357
120,138.8045654296875,108.9228596043605,-0.1590165941791075,-1.714922594015794,3.000199811140553,17530.30170036765,0.2924978854980552,0.4243313640932266,0.2602561415810541
121,30.81341552734375,70.50201266453453,2.345422160496252,4.19208961625619,1.6327139365845,3168.947988013699,0.7321504188205317,0.8620110684953644,0.6817302229100979
122,26.71511840820312,68.17928434765463,2.603630966773876,5.418405858126929,1.345431982091911,3218.65319227006,0.779853386371815,0.8846895319008516,0.6543625762269802
123,53.98728942871094,90.2051278707518,1.41347401751925,0.3729335740877127,2.16367949243831,8266.376899509805,0.5951696477556507,0.6701438388812235,0.4933203672387895
124,127.2965850830078,114.9533350115676,0.04589822235707867,-1.85290209006361,2.70431709867689,21411.56185661765,0.3198605556468653,0.4416023042612812,0.1891039483486961
125,56.33052062988281,92.28238294383134,1.343296735247424,0.1508058269416517,2.150224387753854,8162.138449754902,0.5954557865410496,0.6752770174988385,0.5219518619487308
126,52.08900451660156,88.7589383493958,1.451954993892615,0.5044692268810849,2.114086178070576,7603.807169117649,0.6164465709069895,0.688628330779909,0.5186465685227681
127,59.20108032226562,93.88415337757858,1.27994941508547,-0.03063962418144772,2.206921912949038,8799.23443627451,0.5677624320474727,0.6527047315612287,0.5020241850457152
128,53.81980895996094,89.58282637215059,1.419080179734834,0.4115392345213449,2.161442054488975,8036.043412990195,0.594448750204978,0.6692560141809942,0.500565970174464
129,126.2680358886719,115.3212199024522,0.03398456277887617,-1.855235602571735,2.715796963587993,21211.46070772059,0.3327582803619615,0.4470318355850358,0.2018209033293107
130,127.5910339355469,113.3067908230201,0.00839759794202872,-1.833826690396183,2.870906267359313,20690.6551317402,0.3076834721837052,0.4307222227121991,0.1933451234298943
131,125.2681579589844,113.0717072890396,0.03621799841584309,-1.8251869537612,2.853837864359133,20421.50677083333,0.3135088580303453,0.4417385770322586,0.2005697662726299
132,54.05036926269531,89.97127046700055,1.426932940623607,0.4206564192684579,2.166249848431942,7856.677604166669,0.5901151558761552,0.6696847109250511,0.5159206694593305
133,60.27255249023438,93.35160562495567,1.207772499370469,-0.2248079678450083,2.353679964897687,9317.322518382354,0.5622473815762478,0.6434795107666471,0.4666303317308357
134,57.76528930664062,96.23185243259725,1.274099054189759,-0.1689036770036441,2.012733049694046,10228.24932598039,0.6056944607024621,0.6686007411506001,0.4490026104705317
135,32.91416931152344,73.30620766642983,2.240440355768709,3.622159922792798,1.673882895843481,3386.979910714285,0.7225947803750549,0.8586834079838112,0.6853531212338755
136,58.55636596679688,90.5657660830397,1.243392489605124,-0.07728006766170026,2.395418484832985,8373.460477941178,0.5659643063909756,0.6519836981396058,0.49071648060676
137,59.11433410644531,96.42500927748101,1.238809956765312,-0.2389640559899995,2.074797894163977,10191.70674019608,0.595609116013934,0.6619270819826171,0.4531694673183044
138,122.3688507080078,114.9939612600559,0.09287110489596527,-1.855847769914453,2.711416593161332,20841.12761948529,0.3303835876102869,0.4612514997376747,0.2113894561139582
139,58.55636596679688,90.5657660830397,1.243392489605124,-0.07728006766170026,2.395418484832985,8373.460477941178,0.5659643063909756,0.6519836981396058,0.49071648060676
